0707.0963
0903.2030
0909.5368
0908.1955
1003.0142
1106.0553
1011.1949
1108.3117
1101.4707
1212.5459
1307.2594
1311.6759
1402.5467
1504.06030
1503.01456
1604.00916
1612.08208
1611.10135
1612.00858
1711.05336
0707.0963
1809.01043
1803.03226
1803.09813
1804.04073
1910.11333
1806.07862
1904.09291
1806.07862
2008.07411
1907.04818
2001.08343
2008.07265
2009.00781
1905.13641
2001.08343
2006.04718
2008.07411
2008.02873
1004.4323
1907.04818
1912.10721
2002.07119
2112.02933
2106.06173
2010.05925
1904.06560
1904.06560
2112.03708
2106.14734
2205.15253
2208.09460
2005.05843
2208.09460
2303.02170
2304.06087
